종목코드,연도,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
037560,2015,1,2000272843281.0,951212150396.0,104970126374.0,,1182612870217.0,8.88,
037560,2016,1,1840191674866.0,966654863454.0,42936484698.0,-8.0,1100634800031.0,3.9,
037560,2017,1,1868155224355.0,987122460609.0,72864983274.0,1.52,1119895014270.0,6.51,3.52
037560,2018,1,1935138661550.0,1059260073546.0,68004595239.0,3.59,1178041257956.0,5.77,2.49
037560,2019,1,1790671377931.0,951307353229.0,29249461527.0,-7.47,1112180458963.0,2.63,2.06
037560,2020,1,1472721455548.0,631105915191.0,34150119189.0,-17.76,1057934695627.0,3.23,2.41
037560,2021,1,1488116032317.0,652383502161.0,44492025603.0,1.05,1080132280928.0,4.12,1.66
037560,2022,1,1428013437283.0,625521811283.0,53800859859.0,-4.04,1167867997994.0,4.61,1.65
037560,2023,1,1319446205693.0,565338307755.0,47352193560.0,-7.6,1190257448844.0,3.98,1.22
037710,2015,1,659495158109.0,491380796310.0,54772399197.0,,205331892373.0,26.68,
037710,2016,1,655502726254.0,534290186238.0,56047368257.0,-0.61,210423593830.0,26.64,
037710,2017,1,655018970874.0,579363832187.0,56289747644.0,-0.07,209647360453.0,26.85,0.03
037710,2018,1,696204981678.0,620656716395.0,50068808182.0,6.29,135213362301.0,37.03,0.11
037710,2019,1,752423111011.0,661189860531.0,55102644644.0,8.07,154879495810.0,35.58,5.15
037710,2020,1,784428251334.0,698267902723.0,48310490337.0,4.25,147508454276.0,32.75,5.27
037710,2021,1,852280199476.0,745805464629.0,60594383832.0,8.65,169971621252.0,35.65,4.84
037710,2022,1,913454051041.0,789909736438.0,65584851127.0,7.18,184873955252.0,35.48,4.07
037710,2023,1,934472863572.0,819213142885.0,54901376689.0,2.3,179586817869.0,30.57,1.56
037760,2015,1,127112703014.0,56746133987.0,9424701742.0,,97717678480.0,9.64,
037760,2016,1,151172085222.0,66873387865.0,10439338899.0,18.93,115747170815.0,9.02,
037760,2017,1,153682574572.0,75265316297.0,8561114371.0,1.66,126227416563.0,6.78,0.44
037760,2018,1,146231339816.0,78099894734.0,6216500530.0,-4.85,113737745288.0,5.47,1.5
037760,2019,1,157234050498.0,79159922939.0,5748266774.0,7.52,109747055224.0,5.24,1.94
037760,2020,1,174745956146.0,82775940443.0,-1016696200.0,11.14,93920945697.0,-1.08,2.02
037760,2021,1,178183476993.0,90894041929.0,7301318696.0,1.97,126055102040.0,5.79,3.76
037760,2022,1,197617973941.0,99282779834.0,9997374529.0,10.91,160097408657.0,6.24,3.14
037760,2023,1,204177257709.0,101771442479.0,4922899481.0,3.32,140357557191.0,3.51,3.05
037950,2015,0,93811326869.0,70122370931.0,6164458011.0,,62306127115.0,9.89,
037950,2016,1,90088431282.0,77553622195.0,6896613707.0,-3.97,65552871695.0,10.52,
037950,2017,1,91425101907.0,77840280855.0,4023411218.0,1.48,50288125710.0,8.0,0.45
037950,2018,1,83245280954.0,76390591871.0,1031640222.0,-8.95,40154183070.0,2.57,1.31
037950,2019,1,83477222060.0,73363617184.0,3498466209.0,0.28,46157405903.0,7.58,3.61
037950,2020,0,64816800217.0,54712405716.0,-4222617465.0,-22.35,36192298371.0,-11.67,3.13
037950,2021,0,66681603557.0,58249631064.0,3870203604.0,2.88,45211941219.0,8.56,8.9
037950,2022,0,75214377503.0,66355254080.0,4769705068.0,12.8,41602729478.0,11.46,8.55
037950,2023,0,76021433061.0,68193496001.0,2126026610.0,1.07,56635889299.0,3.75,9.17
038010,2015,1,144671637011.0,65050689558.0,6666302587.0,,143614275386.0,4.64,
038010,2016,1,148643896063.0,66558267209.0,4529773677.0,2.75,144645726501.0,3.13,
038010,2017,1,157904817691.0,70509668987.0,5642061218.0,6.23,153078017469.0,3.69,1.07
038010,2018,1,160194090601.0,74310613375.0,8919985889.0,1.45,160764315234.0,5.55,0.76
038010,2019,1,159138351866.0,76331005732.0,4897129664.0,-0.66,167024919440.0,2.93,1.07
038010,2020,1,153965042290.0,72292731259.0,-2504356312.0,-3.25,136052456715.0,-1.84,1.1
038010,2021,1,162029090222.0,72657021199.0,714557697.0,5.24,179327760007.0,0.4,2.74
038010,2022,1,184883418519.0,84526109547.0,19412158410.0,14.11,215637952017.0,9.0,2.89
038010,2023,1,195450551414.0,113749623335.0,36225506696.0,5.72,267641196279.0,13.54,4.26
038070,2015,1,66103984786.0,46328214202.0,1757055003.0,,41628192955.0,4.22,
038070,2016,1,66469926006.0,49692074510.0,2174109323.0,0.55,44889258133.0,4.84,
038070,2017,1,71038279664.0,52799687728.0,1156806145.0,6.87,42619342477.0,2.71,0.44
038070,2018,1,71611769953.0,55268261901.0,1753162432.0,0.81,49876620495.0,3.51,1.1
038070,2019,1,80707446098.0,61263080842.0,1802771660.0,12.7,54409607077.0,3.31,0.92
038070,2020,0,78246745637.0,61383002987.0,4470736734.0,-3.05,65085175979.0,6.87,0.83
038070,2021,1,136566037790.0,76502473287.0,7257020455.0,74.53,80716293235.0,8.99,1.66
038070,2022,1,134868764977.0,88167973055.0,8579892853.0,-1.24,102406218547.0,8.38,2.73
038070,2023,1,114099910024.0,85239244091.0,2494508388.0,-15.4,89569472309.0,2.78,2.67
038110,2015,1,579550000000.0,130032000000.0,10692000000.0,,1140341000000.0,0.94,
038110,2016,1,592445508406.0,136505900843.0,8355452667.0,2.23,1093090039493.0,0.76,
038110,2017,0,579703237477.0,130358899611.0,-3515191919.0,-2.15,1042561058670.0,-0.34,0.13
038110,2018,0,613232695966.0,118234089919.0,-3723806385.0,5.78,1084278616833.0,-0.34,0.69
038110,2019,1,628079080229.0,117475215921.0,10946110163.0,2.42,1216291298736.0,0.9,0.69
038110,2020,1,631312414601.0,109734371932.0,2293985846.0,0.51,1291838589915.0,0.18,0.66
038110,2021,1,683487201549.0,129064186842.0,15774824600.0,8.26,1517574986027.0,1.04,0.59
038110,2022,1,810930537123.0,156503283455.0,38516830106.0,18.65,1821519312265.0,2.11,0.66
038110,2023,1,988358418257.0,217828773658.0,72420507238.0,21.88,2160621914515.0,3.35,0.93
038290,2015,0,134311130386.0,77452711737.0,4166607894.0,,79533908126.0,5.24,
038290,2016,0,159523111031.0,83867589415.0,3141294379.0,18.77,91113057939.0,3.45,
038290,2017,0,178707401532.0,95173119108.0,3019233796.0,12.03,101792521612.0,2.97,1.27
038290,2018,0,180415938504.0,118964895233.0,2102735716.0,0.96,110298578352.0,1.91,1.2
038290,2019,0,225531446077.0,107823369163.0,719925376.0,25.01,122252822992.0,0.59,1.39
038290,2020,1,287789916951.0,198526834726.0,7161768385.0,27.61,112603453863.0,6.36,1.74
038290,2021,1,301176477664.0,202151283088.0,11792982396.0,4.65,129174635687.0,9.13,2.15
038290,2022,1,280125664243.0,180958806269.0,5289492369.0,-6.99,138617489348.0,3.82,3.49
038290,2023,1,257818021053.0,160958259907.0,-423115234.0,-7.96,132803131511.0,-0.32,3.44
038390,2015,1,378644567964.0,131494476265.0,23034640715.0,,205761799869.0,11.19,
038390,2016,1,418756635418.0,135752743846.0,20621275816.0,10.59,233962102185.0,8.81,
038390,2017,1,448479566765.0,139718499113.0,19605471889.0,7.1,260448023332.0,7.53,1.68
038390,2018,2,389327983595.0,148827532863.0,25471279516.0,-13.19,254944030459.0,9.99,1.86
038390,2019,2,416661454922.0,163933617029.0,34971515715.0,7.02,258761856578.0,13.51,1.57
038390,2020,1,453689855847.0,168606135012.0,20097141566.0,8.89,229489417416.0,8.76,2.29
038390,2021,2,489685302919.0,178104706401.0,20469193641.0,7.93,228932661347.0,8.94,2.29
038390,2022,2,621855923430.0,192726432715.0,36321615765.0,26.99,262064785478.0,13.86,2.28
038390,2023,2,742762504229.0,204247526037.0,38770681338.0,19.44,338183142415.0,11.46,2.49
038460,2015,0,74576207624.0,57282788323.0,1799765834.0,,54186600217.0,3.32,
038460,2016,0,112165319339.0,57346001362.0,1028629015.0,50.4,62989881439.0,1.63,
038460,2017,0,112735333558.0,63550408116.0,4344942412.0,0.51,80432645088.0,5.4,1.2
038460,2018,0,141383449031.0,82603026327.0,9572475551.0,25.41,117732568542.0,8.13,1.89
038460,2019,1,183543717755.0,106003312655.0,3133545464.0,29.82,158967517054.0,1.97,2.8
038460,2020,0,168228439007.0,89702358294.0,-1189622366.0,-8.34,166428784444.0,-0.71,2.7
038460,2021,0,225851213718.0,91631435908.0,8031744108.0,34.25,189183025056.0,4.25,3.48
038460,2022,0,237183206827.0,92305261647.0,10150504780.0,5.02,391821770039.0,2.59,3.36
038460,2023,0,260062933398.0,121632083727.0,10085424100.0,9.65,456164440535.0,2.21,3.26
038500,2015,0,1107696145006.0,549198459613.0,46938953226.0,,563812485011.0,8.33,
038500,2016,0,1263350828196.0,596713854311.0,68541574881.0,14.05,615909682576.0,11.13,
038500,2017,1,1265303707111.0,632315705432.0,74355171835.0,0.15,671307465183.0,11.08,1.98
038500,2018,0,1306846596555.0,621044662130.0,745232264.0,3.28,576027307973.0,0.13,1.6
038500,2019,1,1346969001800.0,635202566257.0,48058637871.0,3.07,595485609978.0,8.07,5.19
038500,2020,1,1349298506487.0,642917763276.0,61678605723.0,0.17,543151580297.0,11.36,4.5
038500,2021,1,1412331190231.0,656082502495.0,52671399557.0,4.67,568987710995.0,9.26,4.79
038500,2022,1,1452791372545.0,687498907800.0,71098446532.0,2.86,721115587886.0,9.86,4.59
038500,2023,1,1520485305476.0,706001382639.0,84701114941.0,4.66,823729443914.0,10.28,4.41
038540,2015,0,786123379299.0,154970477674.0,29546632885.0,,191150036051.0,15.46,
038540,2016,0,1435888906909.0,198014008688.0,72433518613.0,82.65,334876891402.0,21.63,
038540,2017,0,2043693615873.0,294247599235.0,121890318387.0,42.33,397628354251.0,30.65,4.36
038540,2018,0,2842816258366.0,431677177012.0,175802641995.0,39.1,484381840328.0,36.29,7.64
038540,2019,1,3627156734872.0,618663099304.0,182373179358.0,27.59,541349884676.0,33.69,9.27
038540,2020,0,3605932131664.0,691541209144.0,94052923307.0,-0.59,454187716648.0,20.71,8.73
038540,2021,1,5745403479122.0,801595663011.0,132130238376.0,59.33,569033843506.0,23.22,7.07
038540,2022,1,6302067305088.0,849135316466.0,64850625855.0,9.69,764621201141.0,8.48,6.71
038540,2023,0,6714393955109.0,797881567633.0,-64717139541.0,6.54,936962706826.0,-6.91,11.14
038620,2015,0,36085603778.0,34390576628.0,328860491.0,,13863123445.0,2.37,
038620,2016,0,43738671030.0,38406535197.0,930109673.0,21.21,29645402640.0,3.14,
038620,2017,1,45944151684.0,41160379571.0,930549211.0,5.04,36272380635.0,2.57,0.54
038620,2018,1,44698780752.0,40522773567.0,636461733.0,-2.71,39602235213.0,1.61,0.4
038620,2019,0,41680873627.0,39962966418.0,1038640929.0,-6.75,36756137479.0,2.83,0.63
038620,2020,1,51178026840.0,43823416401.0,841108949.0,22.79,28206514295.0,2.98,0.58
038620,2021,0,86319474149.0,75850221146.0,812089256.0,68.67,35478283378.0,2.29,0.61
038620,2022,0,87514746971.0,78364811947.0,1447122656.0,1.38,41213941237.0,3.51,0.54
038620,2023,0,117204722249.0,86815036888.0,647813712.0,33.93,56065934824.0,1.16,0.72
038680,2015,1,141299276718.0,73167871071.0,-397402521.0,,197935873942.0,-0.2,
038680,2016,0,138264801279.0,70655239372.0,-1908991752.0,-2.15,209358472934.0,-0.91,
038680,2017,1,148097375219.0,71631057918.0,4570045352.0,7.11,213417888581.0,2.14,0.5
038680,2018,1,150008718821.0,74830361290.0,8995813817.0,1.29,270809011804.0,3.32,1.6
038680,2019,1,172122910463.0,78417087012.0,7830220454.0,14.74,316779315557.0,2.47,1.98
038680,2020,1,226498444358.0,80730041693.0,4573743189.0,31.59,326487114155.0,1.4,1.82
038680,2021,1,225125585023.0,69472688467.0,-1243499962.0,-0.61,321223558832.0,-0.39,1.61
038680,2022,0,270976424533.0,74652748801.0,2227867198.0,20.37,389493924037.0,0.57,1.4
038680,2023,1,292747563284.0,107842565793.0,14463119767.0,8.03,477140534215.0,3.03,1.47
038950,2015,1,110500489896.0,97730503509.0,-1358745138.0,,83117416817.0,-1.63,
038950,2016,1,106837171822.0,95041336733.0,-3693758186.0,-3.32,78001533260.0,-4.74,
038950,2017,1,101843768854.0,89714927487.0,-3679309345.0,-4.67,76035318180.0,-4.84,2.2
038950,2018,1,101738581886.0,88601610190.0,1428970018.0,-0.1,86035533296.0,1.66,1.83
038950,2019,1,106556674326.0,89361681689.0,-216891209.0,4.74,96058312008.0,-0.23,3.08
038950,2020,1,109375877235.0,93121508257.0,3428146337.0,2.65,104511482880.0,3.28,2.84
038950,2021,1,108953299962.0,95006922117.0,2466250496.0,-0.39,100334206436.0,2.46,3.7
038950,2022,1,105109983437.0,92473813299.0,-3702893461.0,-3.53,91100767728.0,-4.06,3.24
038950,2023,1,106950849539.0,97526442341.0,-660156613.0,1.75,87726787052.0,-0.75,2.92
039010,2015,1,63370762142.0,37027737764.0,8645211431.0,,78671419219.0,10.99,
039010,2016,1,71811887264.0,45775645921.0,10675058210.0,13.32,87831813172.0,12.15,
039010,2017,1,100631142568.0,60021159068.0,17629337135.0,40.13,117354960611.0,15.02,0.82
039010,2018,1,111225278826.0,75221802817.0,20098393046.0,10.53,127334792988.0,15.78,2.07
039010,2019,1,109199698484.0,81541048970.0,10499476325.0,-1.82,104552529917.0,10.04,2.28
039010,2020,1,108270891622.0,86187591609.0,8626233605.0,-0.85,103683133331.0,8.32,2.51
039010,2021,1,114361713818.0,92997973291.0,4851354537.0,5.63,95928421882.0,5.06,3.18
039010,2022,1,117370650086.0,90949416494.0,1279709107.0,2.63,104942242488.0,1.22,4.54
039010,2023,1,125084110790.0,87842564483.0,-819792305.0,6.57,131416440859.0,-0.62,5.46
039020,2015,1,247656464479.0,93987110546.0,-5843768167.0,,160792987024.0,-3.63,
039020,2016,1,259623332802.0,97313894920.0,4319042447.0,4.83,162587990425.0,2.66,
039020,2017,1,257994754278.0,98623748731.0,6127810806.0,-0.63,206987238832.0,2.96,4.45
039020,2018,1,677306290593.0,269211650382.0,13146175344.0,162.53,307715883945.0,4.27,3.72
039020,2019,1,680251524067.0,284805169917.0,16612892919.0,0.43,470273923702.0,3.53,3.53
039020,2020,1,645319253840.0,277568514480.0,7513242538.0,-5.14,413511472671.0,1.82,3.18
039020,2021,1,692886646337.0,295778329890.0,38681839042.0,7.37,474876484190.0,8.15,0.92
039020,2022,1,705183772210.0,308349882089.0,22087536646.0,1.77,507557619792.0,4.35,2.41
039020,2023,1,794076417995.0,371300728273.0,3234973770.0,12.61,458516755984.0,0.71,2.32
039030,2015,1,372880994080.0,305050164835.0,28545439053.0,,270020677037.0,10.57,
039030,2016,1,408604556850.0,322174344733.0,21258735346.0,9.58,307727032402.0,6.91,
039030,2017,1,438475339224.0,361411561504.0,59979120966.0,7.31,404151529384.0,14.84,2.59
039030,2018,1,428464236026.0,378779733598.0,17858924769.0,-2.28,294095045463.0,6.07,3.97
039030,2019,1,446385712806.0,393787197478.0,7100164927.0,4.18,206470463250.0,3.44,4.0
039030,2020,1,481155772953.0,409813624404.0,38485391168.0,7.79,325124139365.0,11.84,4.43
039030,2021,1,566044583459.0,484779830689.0,78136358339.0,17.64,390860189675.0,19.99,4.62
039030,2022,1,615867392001.0,539114525299.0,92798680886.0,8.8,447157589742.0,20.75,6.66
039030,2023,1,611678998449.0,562459514548.0,28334755251.0,-0.68,316384019477.0,8.96,7.87
039130,2015,2,504354079591.0,217287009625.0,44749505444.0,,459425682810.0,9.74,
039130,2016,2,520249642347.0,212076348035.0,20931952816.0,3.15,595538710114.0,3.51,
039130,2017,2,604729718914.0,241466264104.0,40830361150.0,16.24,682307266473.0,5.98,4.41
039130,2019,2,1007555858340.0,217879448235.0,5936343406.0,,462940363416.0,1.28,3.14
039130,2020,0,703260915174.0,125313990940.0,-114866698486.0,-30.2,109571614320.0,-104.83,3.62
039130,2021,0,430595584721.0,57756127375.0,-127293510463.0,-38.77,40258281909.0,-316.19,54.24
039130,2022,0,455429440460.0,99701647938.0,-101184086176.0,5.77,114969462998.0,-88.01,150.78
039130,2023,0,644596377665.0,159304079247.0,34047986427.0,41.54,411611609463.0,8.27,134.49
039240,2015,1,146327096510.0,77823882945.0,10589841294.0,,291240518174.0,3.64,
039240,2016,1,130501358012.0,77008479010.0,1792648393.0,-10.82,265518715079.0,0.68,
039240,2017,1,148087552264.0,81055511386.0,6571954177.0,13.48,286980520049.0,2.29,2.09
039240,2018,1,141729071439.0,84501700506.0,6259461780.0,-4.29,274946877327.0,2.28,1.48
039240,2019,1,141926690622.0,87182478629.0,6061217705.0,0.14,318211302641.0,1.9,1.21
039240,2020,1,138711489998.0,87996964936.0,5268075535.0,-2.27,297524763598.0,1.77,1.06
039240,2021,1,162028047288.0,92710788960.0,6897980369.0,16.81,342291290905.0,2.02,0.66
039240,2022,1,168121776442.0,103522894939.0,11396109298.0,3.76,415312784536.0,2.74,0.23
039240,2023,1,161754716360.0,107882238048.0,10725528763.0,-3.79,390306288912.0,2.75,0.38
039290,2015,0,67749067543.0,50270241024.0,669177704.0,,103303283322.0,0.65,
039290,2016,1,72611165393.0,52319613066.0,561468704.0,7.18,109764571696.0,0.51,
039290,2017,1,73379877050.0,54882710439.0,2539518395.0,1.06,119101606884.0,2.13,0.1
039290,2018,1,74993734789.0,55717526228.0,2380162506.0,2.2,122037854180.0,1.95,0.9
039290,2019,1,72990104347.0,55587598318.0,794190752.0,-2.67,119477343482.0,0.66,0.85
039290,2020,1,75326294078.0,56813122971.0,594973064.0,3.2,119604708359.0,0.5,0.79
039290,2021,1,89948175920.0,65502842660.0,3927716925.0,19.41,138594963267.0,2.83,0.82
039290,2022,1,89136158424.0,64294824818.0,-345659638.0,-0.9,140174469340.0,-0.25,1.0
039290,2023,1,100772839674.0,77867357020.0,-2199591258.0,13.05,136861270491.0,-1.61,1.23
039310,2015,1,132721734438.0,80757860130.0,11590601424.0,,232637889249.0,4.98,
039310,2016,1,147817967071.0,86477604596.0,12580854132.0,11.37,255119355903.0,4.93,
039310,2017,0,115681225640.0,83817942514.0,7972016359.0,-21.74,158350961995.0,5.03,0.04
039310,2018,0,111721714046.0,83482863743.0,659789689.0,-3.42,127812095113.0,0.52,0.05
039310,2019,0,124802698743.0,85941313662.0,3935148861.0,11.71,153178120487.0,2.57,2.23
039310,2020,0,119072947941.0,82476665823.0,1605582481.0,-4.59,131816730348.0,1.22,2.02
039310,2021,0,132041951631.0,87381956561.0,4881682129.0,10.89,158089683253.0,3.09,2.08
039310,2022,0,129735734676.0,88717783934.0,-2617250543.0,-1.75,42124070429.0,-6.21,1.75
039310,2023,0,131031483217.0,101259310243.0,1181250873.0,1.0,36300830203.0,3.25,3.75
039340,2015,1,95778809330.0,73204432008.0,11465842504.0,,72163979576.0,15.89,
039340,2016,1,98592808053.0,83246560480.0,14378500726.0,2.94,75275381554.0,19.1,
039420,2015,1,38095730089.0,30558725668.0,2908031762.0,,33992779756.0,8.55,
039420,2016,1,40441731083.0,31541438122.0,1425984187.0,6.16,35077238248.0,4.07,
039420,2017,1,39556613723.0,33814658043.0,4343157363.0,-2.19,36450494341.0,11.92,3.17
039420,2018,1,41961870712.0,35401988790.0,4091879195.0,6.08,42138235363.0,9.71,3.94
039420,2019,1,44863627111.0,36453133935.0,4139211091.0,6.92,38516789197.0,10.75,3.31
039420,2020,1,46317088998.0,39576836261.0,4762748508.0,3.24,42129577339.0,11.3,3.02
039420,2021,1,52733756007.0,45196764571.0,6796747260.0,13.85,49634479753.0,13.69,3.17
039420,2022,1,60765900293.0,51075025604.0,7929309727.0,15.23,50302532476.0,15.76,1.48
039420,2023,1,62589793963.0,55979004707.0,8308199713.0,3.0,50929305246.0,16.31,2.45
039440,2015,1,101705540525.0,50125534984.0,12046263166.0,,125514036532.0,9.6,
039440,2016,1,144367198848.0,65902764921.0,22117965867.0,41.95,180384449186.0,12.26,
039440,2017,1,164687147888.0,87057583321.0,33177118697.0,14.08,287012566424.0,11.56,1.88
039440,2018,1,254794069564.0,152647457055.0,22057354340.0,54.71,286609574367.0,7.7,1.38
039440,2019,1,265663604739.0,167830130138.0,27106998281.0,4.27,318857509030.0,8.5,2.06
039440,2020,1,243611652589.0,172545702540.0,15410971483.0,-8.3,269101402085.0,5.73,1.95
039440,2021,1,336843432075.0,195151017810.0,25565657171.0,38.27,319513983576.0,8.0,2.72
039440,2022,1,328877176561.0,219280083803.0,34766478075.0,-2.36,422418753947.0,8.23,2.1
039440,2023,1,316203683290.0,237680507026.0,23946351563.0,-3.85,319462564774.0,7.5,1.1
039570,2015,1,218330908022.0,159504452074.0,12193550392.0,,174566213691.0,6.99,
039570,2016,1,240035200071.0,175826200982.0,13170306247.0,9.94,188892822978.0,6.97,
039570,2017,1,275908812835.0,196750943862.0,14794100467.0,14.95,264001124251.0,5.6,0.01
039570,2018,1,290040644716.0,207625903089.0,14678824772.0,5.12,271978422066.0,5.4,0.8
039570,2019,1,237219484988.0,168626932884.0,12952774365.0,-18.21,252410792253.0,5.13,0.86
039570,2020,1,217997166279.0,163910330501.0,15323582080.0,-8.1,260417433929.0,5.88,0.89
039570,2021,1,411391673094.0,265806767153.0,9666853635.0,88.71,274579528254.0,3.52,0.71
039570,2022,1,382579391863.0,260516725005.0,12308450303.0,-7.0,610731077048.0,2.02,0.93
039570,2023,1,383332487352.0,258521102495.0,10513214237.0,0.2,606281889297.0,1.73,1.59
039610,2015,1,66713615121.0,51137037456.0,4893454045.0,,45834125219.0,10.68,
039610,2016,1,68792538312.0,52285152620.0,2399874981.0,3.12,50312416533.0,4.77,
039610,2017,1,80790965280.0,55581763020.0,2288196370.0,17.44,43665262314.0,5.24,4.18
039610,2018,0,86761068313.0,62817895015.0,3753701545.0,7.39,66212546671.0,5.67,3.28
039610,2019,0,95949613856.0,72720522462.0,3417528179.0,10.59,68101152761.0,5.02,2.75
039610,2020,0,101649910858.0,74694147909.0,1774945734.0,5.94,58928953795.0,3.01,2.48
039610,2021,0,105271611979.0,77711590955.0,2626030122.0,3.56,71961904341.0,3.65,1.02
039610,2022,0,123476124858.0,80493641768.0,3702458229.0,17.29,85525543688.0,4.33,1.13
039610,2023,0,130325009989.0,88520680631.0,10029597192.0,5.55,91550544835.0,10.96,1.06
039830,2015,1,201095009916.0,86081351783.0,13526548818.0,,122294931934.0,11.06,
039830,2016,1,207702210526.0,89336300894.0,14787886195.0,3.29,143388139442.0,10.31,
039830,2017,1,224976075317.0,97600398420.0,15972654213.0,8.32,143612127259.0,11.12,0.53
039830,2018,1,229190179654.0,102201801722.0,13097515807.0,1.87,146821882685.0,8.92,0.45
039830,2019,1,250898221875.0,106199148123.0,12596995489.0,9.47,157071564592.0,8.02,1.02
039830,2020,1,274308032862.0,110057299074.0,8765577064.0,9.33,141594393635.0,6.19,1.37
039830,2021,1,390797919817.0,127890435000.0,10606169157.0,42.47,178075764619.0,5.96,1.94
039830,2022,1,463964663593.0,134485224091.0,18349623439.0,18.72,231694259743.0,7.92,2.12
039830,2023,1,522953291743.0,139765602745.0,28430933871.0,12.71,232555065538.0,12.23,1.28
039980,2015,1,98775453903.0,67369355630.0,7137162151.0,,93896430682.0,7.6,
039980,2016,1,105085937016.0,69049498857.0,4112642320.0,6.39,100299627518.0,4.1,
039980,2017,0,96505002634.0,72998792246.0,3840325554.0,-8.17,101491525521.0,3.78,2.47
039980,2018,0,94263721040.0,75047104765.0,1617419455.0,-2.32,71640317711.0,2.26,2.12
039980,2019,0,111913031613.0,74956183727.0,-320791749.0,18.72,81286180238.0,-0.39,2.26
039980,2020,0,86898591585.0,69478828638.0,-6189068381.0,-22.35,85842920720.0,-7.21,2.91
039980,2021,0,92069170255.0,71802029855.0,1468689021.0,5.95,85919851224.0,1.71,4.67
039980,2022,0,98339776475.0,69761748683.0,-2360088791.0,6.81,80853888097.0,-2.92,4.31
039980,2023,0,95541836084.0,73402149267.0,1458860744.0,-2.85,59435979925.0,2.45,3.88
040160,2015,0,68765918812.0,48439760907.0,8767964759.0,,58420236870.0,15.01,
040160,2016,0,81504821388.0,54986282883.0,7862133078.0,18.53,51323867763.0,15.32,
040160,2017,0,139977164962.0,49185541511.0,2076426952.0,71.74,117558807159.0,1.77,0.22
040160,2018,1,128568000478.0,60971464337.0,17333067706.0,-8.15,190385731898.0,9.1,7.74
040160,2019,1,128558142048.0,68324728298.0,11613034312.0,-0.01,147947450820.0,7.85,6.37
040160,2020,0,123720723464.0,69625355373.0,2887730316.0,-3.76,109995673597.0,2.63,5.62
040160,2021,0,161936685548.0,78865738217.0,5512244188.0,30.89,85582604459.0,6.44,5.48
040160,2022,0,153798637535.0,79471369363.0,10395532523.0,-5.03,124719605117.0,8.34,3.22
040160,2023,1,152262779987.0,82414633066.0,1980004088.0,-1.0,132719404842.0,1.49,2.56
040300,2015,0,304515079681.0,178246574062.0,-5462736204.0,,117434969522.0,-4.65,
040300,2016,1,312406624587.0,184284736217.0,1287064643.0,2.59,130755833604.0,0.98,
040300,2017,1,298989298187.0,190524039776.0,2158001336.0,-4.29,131050998797.0,1.65,3.98
040300,2018,1,285962213139.0,188115641072.0,862143078.0,-4.36,132360035619.0,0.65,3.46
040300,2019,1,282069114250.0,185352420900.0,491889398.0,-1.36,130801036385.0,0.38,2.9
040300,2020,1,298300105265.0,191969266320.0,2671990470.0,5.75,133102172088.0,2.01,2.53
040300,2021,1,367976647090.0,241883699050.0,3368004839.0,23.36,145150366530.0,2.32,0.68
040300,2022,1,360131506686.0,255296935573.0,5310356129.0,-2.13,152191296037.0,3.49,0.85
040300,2023,0,352767162709.0,243414325918.0,-9298901588.0,-2.04,130469560840.0,-7.13,1.28
040420,2015,1,72979834990.0,59955190676.0,6875718957.0,,80305840431.0,8.56,
040420,2016,1,80819351134.0,61858731963.0,8678730086.0,10.74,83423514616.0,10.4,
040420,2017,1,82896490035.0,64340880098.0,10339772132.0,2.57,84365755447.0,12.26,1.3
040420,2018,1,86304213131.0,61808804553.0,10887968116.0,4.11,87089272311.0,12.5,1.85
040420,2019,1,110789767170.0,63970605176.0,13395135005.0,28.37,93567446701.0,14.32,1.84
040420,2020,1,99737850240.0,64093742033.0,8774891160.0,-9.98,85388337429.0,10.28,2.2
040420,2021,1,111549060527.0,72036891160.0,16986218996.0,11.84,101714282687.0,16.7,1.67
040420,2022,1,99682904120.0,77785795963.0,16725943893.0,-10.64,110791763102.0,15.1,2.42
040420,2023,1,107464054838.0,83943620319.0,16377319938.0,7.81,113358989517.0,14.45,2.47
040910,2015,0,106330629530.0,88874078495.0,968760964.0,,18015129351.0,5.38,
040910,2016,1,241202452407.0,112690839895.0,16133149831.0,126.84,230909153870.0,6.99,
040910,2017,1,237851633330.0,135761751512.0,37279580002.0,-1.39,311847747945.0,11.95,1.14
040910,2018,1,191224176544.0,131398547550.0,39698698516.0,-19.6,233974936899.0,16.97,3.42
040910,2019,1,203772358055.0,147055395965.0,14295627577.0,6.56,121604632064.0,11.76,5.24
040910,2020,1,233099358269.0,179473878467.0,50068252607.0,14.39,308965253531.0,16.21,4.58
040910,2021,1,232848927889.0,167936709855.0,1710641109.0,-0.11,115769377778.0,1.48,4.02
040910,2022,1,202500364340.0,153246033985.0,-5051610239.0,-13.03,150944906368.0,-3.35,6.18
040910,2023,0,209531475481.0,130646377105.0,-37213580426.0,3.47,62273750997.0,-59.76,9.1
041440,2015,1,285417032509.0,150928724099.0,17744836821.0,,327817238937.0,5.41,
041440,2016,1,262385472687.0,167297093986.0,25646242911.0,-8.07,337351568047.0,7.6,
041440,2017,1,273598043433.0,183515226384.0,24292994552.0,4.27,340266775411.0,7.14,1.55
041440,2018,1,269379041150.0,191947362613.0,14171343123.0,-1.54,311160552571.0,4.55,1.15
