종목코드,연도,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
006120,2017,1,5028014184842.0,2124535177515.0,109794158554.0,-23.19,6746687324922.0,1.63,0.96
006120,2018,1,4805607746851.0,2318569223719.0,99995499245.0,-4.42,6939172192873.0,1.44,0.98
006120,2019,1,5000106971919.0,2323214584614.0,173947881945.0,4.05,5021067627852.0,3.46,0.94
006120,2020,1,5621634328840.0,2616361618155.0,172966917132.0,12.43,4519464055798.0,3.83,0.99
006120,2021,1,6881873214685.0,3069308327948.0,74366472698.0,22.42,6614328160700.0,1.12,1.15
006120,2022,2,11780098492498.0,5953321868034.0,362228951564.0,71.18,8717115148765.0,4.16,1.25
006120,2023,2,12250710294978.0,6069572247695.0,256702034546.0,3.99,8939216850779.0,2.87,1.42
006140,2015,1,109413145463.0,91503159095.0,6994619298.0,,104793713823.0,6.67,
006140,2016,1,114930225207.0,97044679617.0,7071925713.0,5.04,105959817694.0,6.67,
006140,2017,1,119500976335.0,100533337879.0,7448131754.0,3.98,98557232906.0,7.56,0.0
006140,2018,1,128371799504.0,104923904688.0,6108069594.0,7.42,101168945447.0,6.04,0.51
006140,2019,1,138487805122.0,107036456323.0,5890548371.0,7.88,99328331980.0,5.93,0.63
006140,2020,1,145322640226.0,109570733178.0,5579122018.0,4.94,104225686303.0,5.35,0.65
006140,2021,1,170556817012.0,115620262337.0,6831726569.0,17.36,119898403747.0,5.7,0.84
006140,2022,1,185641531769.0,120644754732.0,6090013153.0,8.84,157729343615.0,3.86,0.85
006140,2023,1,186696829445.0,125268768026.0,7413259937.0,0.57,166844087220.0,4.44,0.89
006200,2015,0,217226131509.0,119570466793.0,-1442149438.0,,149195542804.0,-0.97,
006200,2016,0,179367293317.0,117346166919.0,-2164249388.0,-17.43,139431518708.0,-1.55,
006200,2017,1,404799624118.0,262543366769.0,6245305413.0,125.68,257369642771.0,2.43,0.41
006200,2018,1,390848475721.0,264125657517.0,3233416564.0,-3.45,234220978813.0,1.38,2.15
006200,2019,0,389933341083.0,242286371724.0,-12104565637.0,-0.23,217023309727.0,-5.58,1.89
006200,2020,0,412243672684.0,207496979265.0,-195791683.0,5.72,221480449265.0,-0.09,3.11
006200,2021,0,463627852404.0,309899469327.0,38507381292.0,12.46,331176392129.0,11.63,3.12
006200,2022,1,469100261248.0,345331921976.0,30029847771.0,1.18,323979889281.0,9.27,6.23
006200,2023,1,503113632386.0,386122138294.0,-24677103505.0,7.25,266806350932.0,-9.25,7.05
006260,2015,1,9881465000000.0,2953587000000.0,271955000000.0,,9999749000000.0,2.72,
006260,2016,1,9713037000000.0,3255234000000.0,459214000000.0,-1.7,9621313000000.0,4.77,
006260,2017,1,9978904000000.0,3632110000000.0,532167000000.0,2.74,9515114000000.0,5.59,1.45
006260,2018,1,10490289000000.0,4359561000000.0,509088000000.0,5.12,10110159000000.0,5.04,1.48
006260,2019,1,10763512000000.0,4271328000000.0,351981000000.0,2.6,10176243000000.0,3.46,1.25
006260,2020,1,11660540000000.0,4448497000000.0,419168000000.0,8.33,10444316000000.0,4.01,1.19
006260,2021,1,12625931000000.0,4710266000000.0,583656000000.0,8.28,13089102000000.0,4.46,0.84
006260,2022,1,16813978000000.0,5554663000000.0,670941000000.0,33.17,17491338000000.0,3.84,0.84
006260,2023,1,18245954000000.0,6750601000000.0,899674000000.0,8.52,24480743000000.0,3.68,0.61
006280,2015,1,1415128445571.0,997704012447.0,91680270423.0,,1047812247334.0,8.75,
006280,2016,1,1550614664028.0,1059011034048.0,78451576354.0,9.57,1197903918398.0,6.55,
006280,2017,1,1703581525062.0,1108712900648.0,90297777601.0,9.86,1287916286216.0,7.01,1.56
006280,2018,1,1723409866445.0,1126206777349.0,50150708353.0,1.16,1334877810113.0,3.76,1.16
006280,2019,1,1959299527595.0,1184076724821.0,40254540052.0,13.69,1369709726800.0,2.94,2.07
006280,2020,1,2151399593550.0,1269305743504.0,50252525869.0,9.8,1504115278649.0,3.34,2.4
006280,2021,1,2462144732200.0,1499757017639.0,73661620779.0,14.44,1537825750251.0,4.79,1.91
006280,2022,1,2525537081269.0,1566641931089.0,81263665843.0,2.57,1711312739533.0,4.75,1.63
006280,2023,1,2643313917487.0,1539863309487.0,34436169536.0,4.66,1626643815820.0,2.12,0.83
006360,2015,0,13005492988073.0,3348024924390.0,122067493024.0,,10572620348180.0,1.15,
006360,2016,0,13376589310291.0,3353164935674.0,142977771949.0,2.85,11035596402664.0,1.3,
006360,2017,1,13696614623700.0,3239715196895.0,318669425185.0,2.39,11679456006382.0,2.73,0.11
006360,2018,1,12033275312727.0,3624685894071.0,1064489177085.0,-12.14,13139372923261.0,8.1,0.87
006360,2019,1,13171205734337.0,4143027384106.0,767266689077.0,9.46,10416589201821.0,7.37,3.27
006360,2020,1,13770677888907.0,4312115982422.0,750397845885.0,4.55,10122930837450.0,7.41,3.36
006360,2021,1,15183727264768.0,4872723842820.0,646485539335.0,10.26,9036575422803.0,7.15,3.13
006360,2022,1,16946616696898.0,5356202808591.0,554834830515.0,11.61,12299196214752.0,4.51,2.17
006360,2023,0,17707298538013.0,4885159860812.0,-387945401071.0,4.49,13436684904471.0,-2.89,1.39
006370,2015,1,623073741252.0,372846664737.0,1283842632.0,,158152062513.0,0.81,
006370,2016,1,626013404611.0,376564811415.0,652884878.0,0.47,158291381147.0,0.41,
006370,2017,2,719935623761.0,349670260756.0,-13050960715.0,15.0,94717519072.0,-13.78,0.28
006370,2018,1,700202373645.0,309876833386.0,-18417446087.0,-2.74,119956329357.0,-15.35,8.31
006370,2019,1,673555125034.0,286171427536.0,-14239578798.0,-3.81,101484470607.0,-14.03,8.79
006370,2020,1,508655892815.0,262345742612.0,-17554676458.0,-24.48,91109594906.0,-19.27,8.24
006370,2021,1,486599801677.0,254032331575.0,-18071441256.0,-4.34,81794091565.0,-22.09,7.49
006370,2022,1,470347262546.0,231420373088.0,-16303455665.0,-3.34,70060517293.0,-23.27,3.64
006370,2023,1,467423344729.0,197437292140.0,-15147326554.0,-0.62,61806120887.0,-24.51,4.05
006380,2015,0,437356250620.0,260215781622.0,-48281483587.0,,214969885510.0,-22.46,
006380,2016,0,473850323992.0,251937057358.0,-15982733006.0,8.34,345463576218.0,-4.63,
006380,2017,1,462168689602.0,263589090427.0,24242061627.0,-2.47,541296270175.0,4.48,12.61
006380,2018,1,433099363838.0,269691606099.0,15643111979.0,-6.29,579260057860.0,2.7,13.7
006380,2019,0,364396472763.0,184515145928.0,-47388924727.0,-15.86,440234409419.0,-10.76,12.3
006380,2020,0,312112377036.0,123782348749.0,-59473321462.0,-14.35,254722726347.0,-23.35,10.96
006380,2021,0,395298176361.0,126006035469.0,3603080373.0,26.65,582429145651.0,0.62,11.3
006380,2022,0,302205591680.0,26602738377.0,-122282523566.0,-23.55,427187321496.0,-28.63,11.73
006380,2023,0,216804583543.0,-23332040485.0,-39471837760.0,-28.26,75594416635.0,-52.22,13.98
006390,2015,0,505109077171.0,30963610175.0,52521921703.0,,363187663006.0,14.46,
006390,2016,0,519922721072.0,143003570007.0,53372611355.0,2.93,378856008307.0,14.09,
006390,2017,0,496107693613.0,209348092711.0,24897761542.0,-4.58,348683545590.0,7.14,0.26
006390,2018,1,548944793682.0,176407622017.0,20460005609.0,10.65,339613440250.0,6.02,4.12
006390,2019,1,560204794145.0,204614325663.0,35223407456.0,2.05,384112775417.0,9.17,4.47
006390,2020,1,562929272004.0,255874139295.0,57126991470.0,0.49,334267703511.0,17.09,3.91
006390,2021,1,596793705254.0,324203488817.0,35949198370.0,6.02,396983547194.0,9.06,4.72
006390,2022,1,649126013507.0,363880571835.0,35168293521.0,8.77,471150173575.0,7.46,4.34
006390,2023,1,838319618658.0,390980858244.0,48003342928.0,29.15,504671276477.0,9.51,4.3
006400,2015,1,16225303457752.0,11253192852845.0,-59832025818.0,,7569330839945.0,-0.79,
006400,2016,1,14900311234207.0,10964110226958.0,-926332633992.0,-8.17,5200822510213.0,-17.81,
006400,2017,1,15751476329733.0,11451999497442.0,116894786518.0,5.71,6321560921969.0,1.85,12.03
006400,2018,1,19349721183929.0,12225219216190.0,714970606151.0,22.84,9158272454945.0,7.81,10.67
006400,2019,1,19852096448004.0,12660345195136.0,462176462269.0,2.6,10097426164132.0,4.58,10.99
006400,2020,1,21534232266829.0,13358926888116.0,671335358424.0,8.47,11294770446035.0,5.94,9.99
006400,2021,1,25833192996936.0,15196699314855.0,1067575600497.0,19.96,13553220248796.0,7.88,10.45
006400,2022,1,30257525171127.0,17217502156128.0,1808013013202.0,17.13,20124069515854.0,8.98,2.51
006400,2023,1,34038860192967.0,19907249977522.0,1633368964768.0,12.5,22708300498633.0,7.19,1.76
006570,2015,1,233526337067.0,118564327029.0,-2294118742.0,,167699117958.0,-1.37,
006570,2016,1,230655432861.0,116566666472.0,4321020785.0,-1.23,174368924498.0,2.48,
006570,2017,1,229258428555.0,110736975777.0,1990117568.0,-0.61,197246676711.0,1.01,2.72
006570,2018,1,199273220757.0,106726740481.0,-1050296808.0,-13.08,201252856083.0,-0.52,1.94
006570,2019,1,179479976890.0,91716202696.0,-2472635679.0,-9.93,183586181950.0,-1.35,1.7
006570,2020,0,159653334167.0,76430013033.0,-6851226179.0,-11.05,156571762146.0,-4.38,1.67
006570,2021,0,165802431487.0,76137060888.0,2943841594.0,3.85,155229119203.0,1.9,2.59
006570,2022,1,171792618625.0,80329895891.0,6951768177.0,3.61,174112262391.0,3.99,2.43
006570,2023,0,177143797015.0,70991418122.0,-4932768955.0,3.11,145721236338.0,-3.39,3.19
006620,2017,0,75593405346.0,37744846369.0,13326484889.0,,101124256021.0,13.18,
006620,2018,0,104278993823.0,72098227580.0,5677648561.0,37.95,104837386961.0,5.42,
006620,2019,1,132725123457.0,85652178422.0,6460951367.0,27.28,125235187216.0,5.16,5.49
006620,2020,1,144353430476.0,94652811356.0,7611427792.0,8.76,139215813984.0,5.47,4.56
006620,2021,1,154786339558.0,100124292955.0,8139375532.0,7.23,155149210803.0,5.25,3.92
006620,2022,1,172059021913.0,102105760513.0,17039922094.0,11.16,194987764745.0,8.74,3.52
006620,2023,1,191102905230.0,110444888505.0,14616047952.0,11.07,215686305355.0,6.78,1.53
006650,2015,1,1529064057909.0,1035587588959.0,271184229537.0,,1726962269429.0,15.7,
006650,2016,1,1763643254167.0,1293063531193.0,343018078928.0,15.34,1596377041938.0,21.49,
006650,2017,1,1970580429103.0,1473202093269.0,284222355464.0,11.73,1779426201829.0,15.97,4.09
006650,2018,1,1983913415064.0,1701097076265.0,318813179038.0,0.68,2553976805773.0,12.48,3.27
006650,2019,1,2026475125984.0,1778610740513.0,113849235921.0,2.15,2074296474936.0,5.49,3.74
006650,2020,1,2127550340179.0,1894119695873.0,170161246174.0,4.99,1882733375675.0,9.04,5.86
006650,2021,1,2478873031267.0,2029134281774.0,179414039346.0,16.51,2514851601517.0,7.13,6.19
006650,2022,1,2195832515923.0,1861952413767.0,-214640345650.0,-11.42,2222070977921.0,-9.66,4.22
006650,2023,1,2196492714337.0,1824790602135.0,-62321327716.0,0.03,2499972627941.0,-2.49,8.54
006660,2015,1,244142813205.0,192208966876.0,3119973512.0,,92396091675.0,3.38,
006660,2016,1,252728716414.0,198730251637.0,1862979604.0,3.52,84675641823.0,2.2,
006660,2017,1,263085152147.0,208210614892.0,4264815718.0,4.1,91757949584.0,4.65,0.83
006660,2018,1,260167988284.0,213882602077.0,-1129798009.0,-1.11,80861050609.0,-1.4,1.23
006660,2019,1,258430844508.0,218743328988.0,-4080430800.0,-0.67,75226694991.0,-5.42,2.6
006660,2020,1,258204690029.0,222588449354.0,-1299934221.0,-0.09,63768468961.0,-2.04,4.09
006660,2021,1,257514151759.0,219752945076.0,1170697408.0,-0.27,79578435154.0,1.47,3.91
006660,2022,1,308654791181.0,258870910592.0,8737465177.0,19.86,95745353970.0,9.13,3.8
006660,2023,1,313423840444.0,271167495213.0,5439330772.0,1.55,125890836954.0,4.32,5.49
006730,2015,0,878604571516.0,401645523832.0,12125184927.0,,55000620128.0,22.05,
006730,2016,1,1109898804046.0,452534076411.0,13112723205.0,26.33,55896749876.0,23.46,
006730,2017,0,1502577667607.0,483586171892.0,-14009031935.0,35.38,57542733997.0,-24.35,1.0
006730,2018,0,1724660415940.0,648431070001.0,-15419564.0,14.78,108104728726.0,-0.01,27.21
006730,2019,0,1811212317672.0,672403696598.0,14439054070.0,5.02,127936627634.0,11.29,22.49
006730,2020,1,1978940581579.0,630266299545.0,-22674450439.0,9.26,84757128523.0,-26.75,19.66
006730,2021,1,2058277699331.0,801169278287.0,-5333099753.0,4.01,96732675316.0,-5.51,21.98
006730,2022,1,2065713348318.0,816808330127.0,19185280991.0,0.36,135281001825.0,14.18,16.24
006730,2023,1,2347958629887.0,997222014300.0,37223707165.0,13.66,169161889592.0,22.0,16.32
006740,2015,1,114841929022.0,89076767700.0,-2172631981.0,,76793940381.0,-2.83,
006740,2016,1,121379533514.0,94386658146.0,785564715.0,5.69,87503535227.0,0.9,
006740,2017,1,128022405654.0,97678910631.0,3290591594.0,5.47,105060838714.0,3.13,2.64
006740,2018,1,138955082140.0,111142647466.0,18082364067.0,8.54,111220365423.0,16.26,3.01
006740,2019,1,139524104885.0,119685948724.0,10877241768.0,0.41,99673570313.0,10.91,8.3
006740,2020,1,202117557861.0,126549373443.0,10214173665.0,44.86,98155184916.0,10.41,7.76
006740,2021,1,209596339151.0,132037440574.0,8098496224.0,3.7,120612511549.0,6.71,6.25
006740,2022,2,203670379646.0,136530503860.0,7804011246.0,-2.83,105449038864.0,7.4,4.92
006740,2023,1,199916289283.0,120222578181.0,-2992480125.0,-1.84,82568024475.0,-3.62,3.78
006840,2015,1,2495514992742.0,901593458808.0,106316161081.0,,2807147867285.0,3.79,
006840,2016,1,2741946502613.0,1011420744775.0,213669704558.0,9.87,2921831063617.0,7.31,
006840,2017,1,2944784346646.0,1152064058157.0,265641267071.0,7.4,3392454610505.0,7.83,2.49
006840,2018,1,3397931239428.0,1473897641463.0,269717896055.0,15.39,3711183102751.0,7.27,2.2
006840,2019,1,4327964555085.0,1429938888091.0,131336891859.0,27.37,3759542062510.0,3.49,1.86
006840,2020,1,4152091609064.0,1243495382075.0,-221554817267.0,-4.06,2619977218245.0,-8.46,2.11
006840,2021,1,4548736656905.0,1202359271295.0,-165714944091.0,9.55,3167699652090.0,-5.23,6.9
006840,2022,1,5004334961394.0,1282338179603.0,-21822473627.0,10.02,3787959855335.0,-0.58,7.42
006840,2023,1,5314995084396.0,1294261200121.0,279123890558.0,6.21,4479660141625.0,6.23,6.36
006880,2015,1,227192888103.0,160013758480.0,3577372591.0,,228564197661.0,1.57,
006880,2016,1,246716567911.0,146476807917.0,-8056999711.0,8.59,206895556130.0,-3.89,
006880,2017,0,259752616849.0,139152216844.0,-690876702.0,5.28,291761499391.0,-0.24,3.86
006880,2018,0,205261964208.0,125054974451.0,-2970860399.0,-20.98,163341579807.0,-1.82,2.78
006880,2019,1,199873920742.0,90642355645.0,-309065510.0,-2.62,263013506964.0,-0.12,2.32
006880,2020,1,167829010357.0,90567106430.0,5152838429.0,-16.03,205881740065.0,2.5,2.06
006880,2021,1,248190231392.0,95283806748.0,6867678554.0,47.88,186444266263.0,3.68,2.36
006880,2022,1,242350721393.0,96131077029.0,8574416656.0,-2.35,209403828091.0,4.09,2.23
006880,2023,1,242937272679.0,103552470549.0,8381489448.0,0.24,193419654722.0,4.33,2.55
006890,2015,1,117932057998.0,97714276337.0,5072138286.0,,50912035650.0,9.96,
006890,2016,1,113086853326.0,95634293714.0,3760970098.0,-4.11,51339557113.0,7.33,
006890,2017,1,110660845444.0,97456647189.0,1797257639.0,-2.15,48889792893.0,3.68,1.86
006890,2018,1,123194401707.0,107995673137.0,3160574808.0,11.33,47441990797.0,6.66,3.15
006890,2019,1,135621494696.0,118491356273.0,1191403928.0,10.09,41832103994.0,2.85,2.58
006890,2020,1,140679345211.0,124202345503.0,7702115321.0,3.73,47060538797.0,16.37,2.88
006890,2021,1,160745889274.0,140983715975.0,12135092981.0,14.26,54066186889.0,22.44,5.37
006890,2022,1,167391898805.0,147337732507.0,10400584716.0,4.13,59613478497.0,17.45,8.61
006890,2023,1,182882306558.0,161981348487.0,17877381574.0,9.25,70748221182.0,25.27,8.11
006980,2015,1,256515295365.0,166244129160.0,3477040345.0,,313894291992.0,1.11,
006980,2016,1,245949756744.0,165585635563.0,1089775746.0,-4.12,275671865184.0,0.4,
006980,2017,1,251426742115.0,165436282123.0,-1903680412.0,2.23,275453669058.0,-0.69,0.5
006980,2018,0,282202976193.0,159184872353.0,-4134826743.0,12.24,289318268898.0,-1.43,0.91
006980,2019,1,335926097691.0,173263522902.0,-3575574139.0,19.04,340814645722.0,-1.05,1.13
006980,2020,1,313457406318.0,177352850504.0,4505354168.0,-6.69,388558138387.0,1.16,1.06
006980,2021,1,344617740768.0,172245246521.0,912419721.0,9.94,480475197521.0,0.19,1.07
006980,2022,0,401969273009.0,173231983536.0,-607442610.0,16.64,612322385130.0,-0.1,1.04
006980,2023,1,425327563943.0,182519530233.0,5680812539.0,5.81,634838094173.0,0.89,1.03
007070,2015,1,4735505772307.0,2159027282843.0,225793503700.0,,6273142139696.0,3.6,
007070,2016,1,4721361656921.0,2357524829860.0,218058673531.0,-0.3,7402005717696.0,2.95,
007070,2017,1,5092274321040.0,2393343967563.0,165713643962.0,7.86,8266567147681.0,2.0,0.46
007070,2018,1,5098880172660.0,2458348559468.0,180259204265.0,0.13,8691612313033.0,2.07,0.8
007070,2019,1,7054847638519.0,2550840878795.0,238835955920.0,38.36,9006928792999.0,2.65,0.76
007070,2020,1,7177767175769.0,2667178590518.0,252567215539.0,1.74,8862318939407.0,2.85,0.66
007070,2021,1,9455972982478.0,4414386044491.0,208469084873.0,31.74,9765695333837.0,2.13,0.44
007070,2022,1,9832423124845.0,4420005380162.0,245131973064.0,3.98,11226428523558.0,2.18,0.38
007070,2023,1,10042015942614.0,4433739107731.0,393955339623.0,2.13,11612547920738.0,3.39,0.35
007110,2015,0,80302650054.0,52379298435.0,-2463065912.0,,39677898434.0,-6.21,
007110,2016,0,78264674064.0,50306782131.0,-2605704461.0,-2.54,42050477148.0,-6.2,
007110,2017,0,77760844991.0,50723605888.0,973720215.0,-0.64,52702961231.0,1.85,0.01
007110,2018,0,80179666813.0,51044946886.0,1445900822.0,3.11,54141723680.0,2.67,4.65
007110,2019,0,87279198703.0,51935934979.0,1753512928.0,8.85,66657756123.0,2.63,4.9
007110,2020,0,94043686094.0,52217724734.0,1641325226.0,7.75,58742051912.0,2.79,4.72
007110,2021,0,91890079585.0,52252635215.0,826387310.0,-2.29,74742972573.0,1.11,3.9
007110,2022,0,116167864087.0,55227417237.0,3899804285.0,26.42,137670990748.0,2.83,0.72
007110,2023,0,98302187963.0,56968634418.0,4606467382.0,-15.38,101237416801.0,4.55,0.73
007160,2015,0,903081489979.0,377760392871.0,34077982828.0,,905167749745.0,3.76,
007160,2016,1,1010707866232.0,407698489839.0,49243498263.0,11.92,702112597817.0,7.01,
007160,2017,1,1057266169659.0,465605549304.0,59117626994.0,4.61,816027206701.0,7.24,2.3
007160,2018,1,1175998144636.0,509815033539.0,54299408105.0,11.23,782090587232.0,6.94,1.95
007160,2019,1,1137411085874.0,485021104816.0,18235242972.0,-3.28,735428242744.0,2.48,1.66
007160,2020,1,1087398591007.0,503183672185.0,21917114997.0,-4.4,621927419953.0,3.52,2.21
007160,2021,1,1113856493438.0,565748439107.0,49237466179.0,2.43,590393764176.0,8.34,2.26
007160,2022,1,1166611978191.0,643235999248.0,55173554439.0,4.74,660986318742.0,8.35,2.55
007160,2023,1,1169759640111.0,647475832866.0,-23912003470.0,0.27,632240275627.0,-3.78,2.76
007210,2015,1,429504382107.0,267366686891.0,39908752974.0,,442823058118.0,9.01,
007210,2016,1,458398719793.0,280264440435.0,35151310012.0,6.73,443779912331.0,7.92,
007210,2017,1,451649550583.0,291835329570.0,21635657996.0,-1.47,414696624271.0,5.22,0.77
007210,2018,1,474553686577.0,295700172547.0,9882861010.0,5.07,432398854100.0,2.29,1.95
007210,2019,0,462713986754.0,291541270445.0,-3811389985.0,-2.49,433534084326.0,-0.88,3.0
007210,2020,1,464447679592.0,291756781265.0,9603185124.0,0.37,444168334685.0,2.16,4.07
007210,2021,1,505440465430.0,290311546137.0,8544877436.0,8.83,471429017552.0,1.81,3.35
007210,2022,1,601820033901.0,302287717378.0,18828034737.0,19.07,519886002844.0,3.62,2.16
007210,2023,1,620426943865.0,331255797285.0,44748806752.0,3.09,620719684691.0,7.21,1.65
007310,2015,1,1484303071758.0,949103698463.0,133409191117.0,,1883098974718.0,7.08,
007310,2016,1,1592713366095.0,1035202421856.0,142501147213.0,7.3,2010658195588.0,7.09,
007310,2017,1,1721705316486.0,1151580693412.0,146055183226.0,8.1,2126150492294.0,6.87,0.01
007310,2018,1,2063478708237.0,1275658601723.0,151725094703.0,19.85,2246764231443.0,6.75,0.12
007310,2019,1,2152123515409.0,1346482441468.0,148278491049.0,4.3,2359651224603.0,6.28,0.17
007310,2020,1,2339299659460.0,1441924477822.0,198445222459.0,8.7,2595880911641.0,7.64,0.33
007310,2021,1,2605839008802.0,1538452346672.0,166575352719.0,11.39,2739036859209.0,6.08,0.5
007310,2022,1,3569760859068.0,1947519891175.0,185656436842.0,36.99,3183314853660.0,5.83,0.61
007310,2023,1,3496482529068.0,2063540799084.0,254893843560.0,-2.05,3454548477401.0,7.38,0.71
007340,2015,1,1064506281853.0,725445757069.0,84936222411.0,,910458499136.0,9.33,
007340,2016,1,1115539570562.0,790469915637.0,92150273078.0,4.79,959031647029.0,9.61,
007340,2017,1,778625092622.0,512792557301.0,59471060787.0,-30.2,877858995478.0,6.77,0.2
007340,2018,1,870759625705.0,563528620692.0,71691356957.0,11.83,908521022197.0,7.89,1.57
007340,2019,1,911746199157.0,626101164680.0,80229908423.0,4.71,929772577258.0,8.63,1.32
007340,2020,2,961755008032.0,654677184021.0,71407907937.0,5.48,823880444139.0,8.67,1.15
007340,2021,2,1484962432663.0,713972880627.0,89645343410.0,54.4,930752730400.0,9.63,1.06
007340,2022,2,4591590751746.0,1131508559775.0,421528485860.0,209.21,3156376223570.0,13.35,1.06
007340,2023,1,4567386501437.0,1394417748532.0,490389697147.0,-0.53,3269243065116.0,15.0,2.17
007370,2015,1,86900739410.0,59175780996.0,-1063266466.0,,40148932404.0,-2.65,
007370,2016,1,76784809470.0,49146530876.0,-9978291926.0,-11.64,36132341087.0,-27.62,
007370,2017,1,73848507292.0,42381271464.0,-5290737540.0,-3.82,43449787295.0,-12.18,17.66
007370,2018,1,70061148218.0,42047865964.0,1465495013.0,-5.13,46862706200.0,3.13,12.6
007370,2019,1,68277806003.0,43666222441.0,-216328736.0,-2.55,47351256428.0,-0.46,13.44
007370,2020,1,68076494205.0,46310819892.0,3545397679.0,-0.29,48809579042.0,7.26,12.37
007370,2021,1,98501760928.0,65317781929.0,6963647276.0,44.69,62839163132.0,11.08,14.1
007370,2022,1,114443691192.0,77575139224.0,11138419573.0,16.18,76264203331.0,14.61,8.92
007370,2023,1,119906619842.0,89583431483.0,9085104026.0,4.77,94111137951.0,9.65,6.02
007530,2015,1,121066814643.0,35049010301.0,3383115890.0,,111476755409.0,3.03,
007530,2016,1,135334525201.0,35330244543.0,340558982.0,11.78,117251228410.0,0.29,
007530,2017,0,129230540305.0,21105672728.0,-6318421341.0,-4.51,117773187602.0,-5.36,1.94
007530,2018,0,134639823010.0,36664221508.0,2747901976.0,4.19,117473878686.0,2.34,4.28
007530,2019,0,133117063914.0,41927283993.0,6428109657.0,-1.13,119777966437.0,5.37,3.81
007530,2020,0,133387944596.0,38912634322.0,1534995673.0,0.2,110571155134.0,1.39,4.06
007530,2021,0,138674023805.0,39349952300.0,1544238378.0,3.96,122874301472.0,1.26,3.93
007530,2022,0,143147952183.0,42527828967.0,4634069020.0,3.23,146324333264.0,3.17,3.92
007530,2023,0,137163656244.0,43640005937.0,4161939690.0,-4.18,166290447686.0,2.5,1.68
007540,2015,1,257318443827.0,158101889820.0,12331279171.0,,261353625845.0,4.72,
007540,2016,1,118579705443.0,108411274364.0,1403223672.0,-53.92,20311153615.0,6.91,
007540,2017,1,311564694300.0,216793450310.0,17981740599.0,162.75,274446518458.0,6.55,1.55
007540,2018,1,320918954893.0,233035706355.0,19666147392.0,3.0,275861155978.0,7.13,1.17
007540,2019,1,338575304482.0,256408197536.0,29530642938.0,5.5,281023046262.0,10.51,1.1
007540,2020,1,381155550117.0,291007518058.0,41110653286.0,12.58,319076436534.0,12.88,2.1
007540,2021,1,442738148712.0,313409922004.0,21904156438.0,16.16,348963423665.0,6.28,2.78
007540,2022,1,465919907060.0,327263957987.0,10335490908.0,5.24,371827516670.0,2.78,2.9
007540,2023,1,474583602862.0,329813517821.0,8130901397.0,1.86,383926496950.0,2.12,3.91
007570,2015,0,431625085617.0,211000705608.0,15516011592.0,,186285485383.0,8.33,
007570,2016,1,431263403415.0,217354969415.0,23182210336.0,-0.08,261614907974.0,8.86,
007570,2017,0,436373966392.0,210983628964.0,24433087807.0,1.19,269811002646.0,9.06,0.37
007570,2018,0,432253278841.0,209880043241.0,16721980248.0,-0.94,300036331830.0,5.57,0.38
007570,2019,1,437456052821.0,222739314176.0,32510928599.0,1.2,324573436601.0,10.02,1.62
007570,2020,1,439116734913.0,244922047335.0,34100857090.0,0.38,343328723945.0,9.93,1.68
007570,2021,1,494271352816.0,271758076935.0,41025011213.0,12.56,371347508042.0,11.05,1.82
007570,2022,1,498185236657.0,291854094170.0,40407538272.0,0.79,383810821787.0,10.53,2.11
007570,2023,1,459455966764.0,263027704457.0,24812856337.0,-7.77,370537406739.0,6.7,2.2
007590,2015,1,170104381780.0,123411598783.0,8442045118.0,,115830676419.0,7.29,
007590,2016,1,169820451812.0,126736239310.0,6083458922.0,-0.17,115846147139.0,5.25,
007590,2017,1,179887094868.0,129746775328.0,6655187305.0,5.93,120248594916.0,5.53,1.44
007590,2018,1,185736751146.0,133000417940.0,6830487023.0,3.25,121108494503.0,5.64,1.11
007590,2019,1,194004603758.0,137148663232.0,7799136991.0,4.45,124644780306.0,6.26,0.92
007590,2020,2,196027049258.0,141791299563.0,9342248535.0,1.04,129521685086.0,7.21,0.81
007590,2021,2,204466925957.0,147114820245.0,8197671412.0,4.31,134065934141.0,6.11,0.78
007590,2022,1,216528029378.0,150823208669.0,9337231210.0,5.9,146722848606.0,6.36,0.67
007590,2023,1,224384203562.0,159950147364.0,13588672363.0,3.63,164275326108.0,8.27,0.57
007610,2015,1,135947961524.0,78629770640.0,5652881869.0,,93995671726.0,6.01,
007610,2016,1,146601413856.0,81499352356.0,2261163993.0,7.84,93949805720.0,2.41,
007610,2017,1,158151936517.0,90161989730.0,1474957218.0,7.88,108394117885.0,1.36,2.55
007610,2018,1,149094572406.0,83831963600.0,1130643788.0,-5.73,83770850181.0,1.35,2.44
007610,2019,1,167027319234.0,86521132019.0,-1673026428.0,12.03,89348990459.0,-1.87,2.21
007610,2020,1,175592014332.0,93272729747.0,2555589641.0,5.13,86174499877.0,2.97,2.83
007610,2021,0,146217074947.0,57265499137.0,-23452460106.0,-16.73,69200326702.0,-33.89,1.87
007610,2022,0,113976352843.0,37939349367.0,-11292685179.0,-22.05,64020094129.0,-17.64,15.68
007610,2023,0,92323070165.0,22956731902.0,-7214331618.0,-19.0,41641878386.0,-17.32,15.75
007660,2015,1,506297786592.0,198117912501.0,20176549758.0,,520911372674.0,3.87,
007660,2016,1,551111729689.0,198070308917.0,11057634553.0,8.85,554178600214.0,2.0,
007660,2017,1,483286938478.0,173123124211.0,-8029238113.0,-12.31,531340270143.0,-1.51,1.32
