종목코드,연도,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
112040,2021,1,1027300099293.0,643700927035.0,97350931326.0,217.68,334983131724.0,29.06,13.63
112040,2022,1,1429831181230.0,534328321556.0,-84938285329.0,39.18,463491566220.0,-18.33,21.36
112040,2023,0,1417739361214.0,400778285482.0,-110440776864.0,-0.85,605252428314.0,-18.25,21.8
112290,2022,1,116088113683.0,67546944291.0,5314562193.0,,82350140227.0,6.45,
112290,2023,0,119568597880.0,60485923405.0,-7826006885.0,3.0,62271679259.0,-12.57,
112610,2015,1,391992573317.0,325684462074.0,36429288168.0,,297142615636.0,12.26,
112610,2016,1,385686829189.0,298629136928.0,-23668533174.0,-1.61,311217960775.0,-7.61,
112610,2017,1,387936614209.0,301878272106.0,35407118068.0,0.58,312226959147.0,11.34,14.05
112610,2018,1,606391654468.0,318515262923.0,32744639258.0,56.31,502207595937.0,6.52,11.22
112610,2019,1,735606528549.0,369834047421.0,60135938305.0,21.31,799390727329.0,7.52,9.18
112610,2020,1,880657688570.0,443528736948.0,97574461877.0,19.72,969066819918.0,10.07,7.99
112610,2021,1,1773903614452.0,946816621185.0,100965948942.0,101.43,1203418059900.0,8.39,7.62
112610,2022,1,1779540149764.0,924668865668.0,42121940314.0,0.32,1374893317788.0,3.06,1.94
112610,2023,1,2832647674558.0,944418879016.0,104666101614.0,59.18,1520162115494.0,6.89,2.61
113810,2015,1,96349490213.0,28351236994.0,3768283204.0,,103246095509.0,3.65,
113810,2016,0,101471962066.0,33035169707.0,4734560639.0,5.32,119949321461.0,3.95,
113810,2017,0,93967240506.0,26731274472.0,-1436678767.0,-7.4,107691238252.0,-1.33,0.21
113810,2018,0,78396243803.0,22631748975.0,-2092281546.0,-16.57,95045420962.0,-2.2,2.97
113810,2019,0,79054293569.0,19483513249.0,-2322286330.0,0.84,79328540346.0,-2.93,3.23
113810,2020,0,65191269105.0,12979467237.0,1199807386.0,-17.54,81865005866.0,1.47,3.31
113810,2021,0,64735220157.0,16903703764.0,3584505114.0,-0.7,69804988629.0,5.14,2.86
113810,2022,0,55522779646.0,16289671973.0,217718512.0,-14.23,64951916649.0,0.34,3.31
113810,2023,0,60691955483.0,17659503395.0,2994699131.0,9.31,86034323901.0,3.48,3.22
114090,2015,2,650518244338.0,456239879844.0,118377541057.0,,505663483168.0,23.41,
114090,2016,2,730177649356.0,518726390107.0,151182942675.0,12.25,548230023132.0,27.58,
114090,2017,2,731904311255.0,532052447779.0,108168510900.0,0.24,501295523773.0,21.58,2.95
114090,2018,2,765759332040.0,562086554787.0,105058462361.0,4.63,480339213881.0,21.87,3.08
114090,2019,2,909430532036.0,585172372321.0,96802634482.0,18.76,490752464360.0,19.73,2.77
114090,2020,0,708445969367.0,486390297318.0,-88810804534.0,-22.1,184462332044.0,-48.15,2.96
114090,2021,0,531306108295.0,383548330363.0,-145828746668.0,-25.0,85086860671.0,-171.39,31.82
114090,2022,0,609513166650.0,382455408392.0,-13917278200.0,14.72,262110551065.0,-5.31,83.87
114090,2023,1,639368283536.0,411810411984.0,51017881015.0,4.9,396693647873.0,12.86,80.42
114450,2015,0,67149209277.0,56896548038.0,5547084537.0,,45508438618.0,12.19,
114450,2016,0,77057788713.0,61663216031.0,5032482691.0,14.76,43304291866.0,11.62,
114450,2017,2,72964194332.0,62092073825.0,2407817680.0,-5.31,42584727036.0,5.65,0.4
114450,2018,0,69372425672.0,59111336358.0,-1952090303.0,-4.92,32753788223.0,-5.96,3.62
114450,2019,0,71894428669.0,60357538877.0,591103239.0,3.64,37618455167.0,1.57,8.43
114450,2020,0,70846459747.0,59371143954.0,-1909049524.0,-1.46,24560723779.0,-7.77,7.55
114450,2021,0,71977239156.0,56298331801.0,-4648268142.0,1.6,25337689222.0,-18.35,8.06
114450,2022,0,62431732529.0,52638974575.0,-3958046716.0,-13.26,36504906975.0,-10.84,9.27
114450,2023,0,43828428055.0,35954000899.0,-4643025625.0,-29.8,22369480277.0,-20.76,7.26
114630,2015,1,71579016714.0,64823748181.0,3312372003.0,,39669460960.0,8.35,
114630,2016,1,77913606597.0,67276985523.0,5340754380.0,8.85,38998431032.0,13.69,
114630,2017,1,83936933680.0,73851902584.0,1378372884.0,7.73,38766478896.0,3.56,3.78
114630,2018,1,82119489631.0,68364831618.0,855410955.0,-2.17,44546935688.0,1.92,5.07
114630,2019,1,71963427583.0,67014957746.0,-133411678.0,-12.37,42427954648.0,-0.31,5.3
114630,2020,1,81691440124.0,75160453705.0,5254511172.0,13.52,48889581821.0,10.75,5.6
114630,2021,0,114859925597.0,76564628245.0,5839153000.0,40.6,66957794021.0,8.72,6.0
114630,2022,0,111844841811.0,86747182279.0,7478790709.0,-2.63,97046339631.0,7.71,4.65
114630,2023,0,128086340264.0,101754387709.0,5472293412.0,14.52,78051382009.0,7.01,4.72
114840,2021,1,52974587855.0,41532632651.0,5599387454.0,,71618219782.0,7.82,
114840,2022,1,72333625980.0,50204175100.0,9508401029.0,36.54,85335168954.0,11.14,
114840,2023,1,89832890141.0,68994279177.0,23996195140.0,24.19,148685912955.0,16.14,2.35
115160,2015,1,951759056743.0,489954159576.0,48534737614.0,,1426664921248.0,3.4,
115160,2016,1,1018355642055.0,470348424097.0,20066325584.0,7.0,1350510226171.0,1.49,
115160,2017,0,1206007559194.0,447101163019.0,7994736126.0,18.43,1611589046694.0,0.5,1.35
115160,2018,0,1057083761419.0,401058140576.0,-39127375826.0,-12.35,1474831843410.0,-2.65,1.47
115160,2019,0,1022128767954.0,419773733309.0,22863825207.0,-3.31,1173887020665.0,1.95,2.53
115160,2020,0,1099613996532.0,343146485003.0,13483476280.0,7.58,874611297721.0,1.54,2.26
115160,2021,0,959622382222.0,372132342348.0,-50272259520.0,-12.73,643887901732.0,-7.81,1.88
115160,2022,0,1007566828283.0,322512169690.0,-5263657510.0,5.0,689475252984.0,-0.76,4.06
115160,2023,0,832437811635.0,247901935452.0,11209323507.0,-17.38,652633704041.0,1.72,3.96
115310,2015,2,67047202346.0,64520954120.0,11121886121.0,,18368396162.0,60.55,
115310,2016,1,75542841083.0,72026526306.0,12496329753.0,12.67,20968999369.0,59.59,
115310,2017,1,76773467396.0,73026038023.0,12535248902.0,1.63,22677734931.0,55.28,0.68
115310,2018,1,82058851358.0,78647058338.0,11112470457.0,6.88,20255026191.0,54.86,2.81
115310,2019,1,90449855833.0,84865520578.0,9516147164.0,10.23,19264773905.0,49.4,2.92
115310,2020,1,93632379206.0,89151788595.0,8094823566.0,3.52,19160085399.0,42.25,4.44
115310,2021,1,99072632179.0,95629358957.0,6370597284.0,5.81,19485736337.0,32.69,6.67
115310,2022,1,110203953543.0,102021182204.0,6859257458.0,11.24,20905709137.0,32.81,9.53
115310,2023,1,114789889980.0,106242177052.0,7757251226.0,4.16,22791114590.0,34.04,9.88
115440,2015,1,64928084547.0,46120407525.0,6250020559.0,,49620217045.0,12.6,
115440,2016,1,65271309266.0,47884740876.0,2207237145.0,0.53,43401496111.0,5.09,
115440,2017,1,72085315691.0,50552555236.0,3229058745.0,10.44,51667560103.0,6.25,5.31
115440,2018,1,86540629784.0,53438680664.0,997606636.0,20.05,44587381231.0,2.24,4.04
115440,2019,1,94123632804.0,71947147592.0,2817909297.0,8.76,73657576436.0,3.83,4.37
115440,2020,0,99776610888.0,59742574351.0,-3256228483.0,6.01,52351390967.0,-6.22,3.98
115440,2021,0,97999633459.0,61695063212.0,2367343254.0,-1.78,60410288476.0,3.92,4.96
115440,2022,0,112087515147.0,59629389908.0,-6948319778.0,14.38,62265973516.0,-11.16,4.81
115440,2023,0,122564700341.0,76375473694.0,8480464711.0,9.35,119069644043.0,7.12,6.84
115500,2015,1,22368469814.0,17565518082.0,1014852096.0,,20189604863.0,5.03,
115500,2016,1,27451611820.0,17710043383.0,1129363166.0,22.72,25813287072.0,4.38,
115500,2017,1,28510218620.0,18198543169.0,1180997413.0,3.86,29310068944.0,4.03,0.46
115500,2018,1,31138898929.0,19430413378.0,3165889332.0,9.22,33312675011.0,9.5,0.51
115500,2019,1,35524835841.0,20692597388.0,3432710453.0,14.09,39517211067.0,8.69,2.54
115500,2020,1,31304361005.0,20987187830.0,2457786033.0,-11.88,30510038005.0,8.06,2.57
115500,2021,1,32923027664.0,20578800329.0,4163619792.0,5.17,39548973022.0,10.53,2.54
115500,2022,1,39042514046.0,18281203200.0,544992865.0,18.59,41688296303.0,1.31,2.49
115500,2023,1,26538532080.0,19427365571.0,3154888846.0,-32.03,47725941122.0,6.61,3.65
115570,2015,0,131611037591.0,54454478656.0,7948893882.0,,79179678488.0,10.04,
115570,2016,1,130677534077.0,64224064409.0,10120317788.0,-0.71,85305533835.0,11.86,
115570,2017,1,142665803425.0,54255149833.0,2599449805.0,9.17,86988214747.0,2.99,1.29
115570,2018,1,138722935604.0,60687557072.0,76805871.0,-2.76,95096697658.0,0.08,4.68
115570,2019,1,137078094267.0,54033696353.0,1331624816.0,-1.19,92736864941.0,1.44,5.61
115570,2020,0,126289537870.0,54030631646.0,-4383899320.0,-7.87,68107383486.0,-6.44,5.31
115570,2021,0,120396454128.0,71218050069.0,-3751488732.0,-4.67,84992037898.0,-4.41,6.58
115570,2022,0,116046960610.0,77868107538.0,3963756222.0,-3.61,104072501016.0,3.81,4.0
115570,2023,0,92875910560.0,63143560677.0,-3406826203.0,-19.97,70700646378.0,-4.82,4.23
117580,2015,1,627437222936.0,285188287430.0,15255102750.0,,875355096786.0,1.74,
117580,2016,1,622322683063.0,292297527179.0,19281322350.0,-0.82,738562283397.0,2.61,
117580,2017,1,645802826538.0,300180589663.0,19887161471.0,3.77,765978289919.0,2.6,0.62
117580,2018,1,653850641813.0,301990604647.0,15968768142.0,1.25,770982769769.0,2.07,0.5
117580,2019,1,697193345995.0,306476681671.0,24284418148.0,6.63,774850380588.0,3.13,0.43
117580,2020,1,702116962104.0,314411003000.0,26277003937.0,0.71,743190573303.0,3.54,0.54
117580,2021,1,742479534651.0,317343114088.0,16047844903.0,5.75,770440986512.0,2.08,0.56
117580,2022,1,834489958201.0,313793532919.0,938738843.0,12.39,1020936453937.0,0.09,0.65
117580,2023,1,803198158498.0,319603451088.0,20391954237.0,-3.75,999533749249.0,2.04,1.34
117670,2015,1,66699507179.0,33736883936.0,1629870399.0,,50827475219.0,3.21,
117670,2016,1,73894609413.0,46536741379.0,-1371401721.0,10.79,56639827226.0,-2.42,
117670,2017,0,63151264111.0,43796794600.0,-6312632398.0,-14.54,69995825200.0,-9.02,3.98
117670,2018,0,102095473754.0,47088876042.0,-6124891373.0,61.67,85086012754.0,-7.2,6.12
117670,2019,0,134595648853.0,61491102230.0,-3686573652.0,31.83,73164302437.0,-5.04,5.47
117670,2020,0,143025611332.0,77643767096.0,-6952173197.0,6.26,64301401040.0,-10.81,4.77
117670,2021,0,148401320247.0,82132677923.0,-5004237081.0,3.76,74448361724.0,-6.72,3.29
117670,2022,0,87877238053.0,50624694258.0,-3089472220.0,-40.78,90031247780.0,-3.43,2.22
117670,2023,0,57776956547.0,34716692225.0,-2778151380.0,-34.25,79873110316.0,-3.48,2.76
118990,2017,1,201503771220.0,136785648618.0,26559274000.0,,254864665120.0,10.42,
118990,2018,0,436500669600.0,126688201998.0,-384402935.0,116.62,212859110116.0,-0.18,
118990,2019,0,444300832259.0,87239235502.0,-2648875373.0,1.79,313649740556.0,-0.84,7.5
118990,2020,0,426126647519.0,109432671550.0,10639189663.0,-4.09,353806838478.0,3.01,6.32
118990,2021,0,452968403702.0,133232115343.0,35319058856.0,6.3,436702260922.0,8.09,5.16
118990,2022,1,507658562095.0,176073850532.0,58815201894.0,12.07,568500868925.0,10.35,4.99
118990,2023,0,531150365340.0,205401625205.0,53191037304.0,4.63,531030803840.0,10.02,4.97
119500,2015,1,55129985784.0,38506237013.0,556207976.0,,44939766396.0,1.24,
119500,2016,1,55100674491.0,40229601302.0,2363878303.0,-0.05,45817287039.0,5.16,
119500,2017,1,60815973563.0,41765292251.0,3126252519.0,10.37,54017359942.0,5.79,2.77
119500,2018,1,60655814726.0,43376200176.0,2145844424.0,-0.26,55441041725.0,3.87,2.47
119500,2019,1,62692670438.0,44731237090.0,2146971577.0,3.36,51552409016.0,4.16,2.02
119500,2020,1,63223379419.0,45760235006.0,1923378407.0,0.85,52212542389.0,3.68,1.75
119500,2021,1,64475165973.0,47026010325.0,2108558142.0,1.98,62089298680.0,3.4,0.91
119500,2022,1,67145285586.0,48240799931.0,2017778037.0,4.14,69599538303.0,2.9,0.94
119500,2023,1,65547374272.0,49221639572.0,2143509737.0,-2.38,71095183868.0,3.01,0.48
119610,2015,1,92654598193.0,74084148631.0,16289022553.0,,59557723904.0,27.35,
119610,2016,1,106986077761.0,90643966869.0,23306560114.0,15.47,73713983059.0,31.62,
119610,2017,1,118387759503.0,102375076434.0,24233727951.0,10.66,80618215492.0,30.06,3.02
119610,2018,1,146038791488.0,121274804193.0,17125531483.0,23.36,79428150522.0,21.56,2.16
119610,2019,1,181124112082.0,131457232981.0,22618019370.0,24.02,92568560434.0,24.43,4.43
119610,2020,1,194160833468.0,134928546251.0,15140875508.0,7.2,88202799529.0,17.17,4.09
119610,2021,1,230492161800.0,173180035949.0,22640919915.0,18.71,107534829800.0,21.05,5.98
119610,2022,1,259305196407.0,179306370057.0,24173707659.0,12.5,117822392382.0,20.52,4.79
119610,2023,1,278763108083.0,187757903838.0,18315172070.0,7.5,121842779445.0,15.03,2.6
119650,2016,1,153491223743.0,70312013068.0,5974288491.0,,179277597454.0,3.33,
119650,2017,1,180255708467.0,77697475927.0,3460791785.0,17.44,168470462507.0,2.05,
119650,2018,1,219470879310.0,77727444683.0,3741209346.0,21.76,182043907809.0,2.06,0.91
119650,2019,1,332019580962.0,76228698374.0,8504680068.0,51.28,300551682231.0,2.83,0.74
119650,2020,0,281917548946.0,12346067067.0,-44693530573.0,-15.09,327908708731.0,-13.63,0.63
119650,2021,0,385076959540.0,49951174598.0,4647615173.0,36.59,355034769777.0,1.31,7.26
119650,2022,0,323473720683.0,56754683717.0,3629851717.0,-16.0,421583746860.0,0.86,7.04
119650,2023,0,414426220424.0,41449077749.0,-21089869641.0,28.12,436615281950.0,-4.83,6.93
119830,2015,0,48807648321.0,23115123686.0,-1509388198.0,,22953872563.0,-6.58,
119830,2016,0,46529450078.0,24536921599.0,2139088207.0,-4.67,25780105709.0,8.3,
119830,2017,1,49137646037.0,26084005632.0,2481175200.0,5.61,25847624863.0,9.6,10.52
119830,2018,0,119484192624.0,37387547529.0,2496082555.0,143.16,30905306653.0,8.08,8.99
119830,2019,0,95000560232.0,50078000147.0,2385089037.0,-20.49,47026177416.0,5.07,7.65
119830,2020,0,146431938998.0,78802253043.0,2788217080.0,54.14,45568591033.0,6.12,6.63
119830,2021,0,148140990309.0,108332640712.0,3196386781.0,1.17,64741204760.0,4.94,1.81
119830,2022,0,179016087003.0,141710240241.0,717822628.0,20.84,76653831108.0,0.94,2.02
119830,2023,0,220622809902.0,147468841448.0,-7176006243.0,23.24,83264313856.0,-8.62,2.61
119850,2015,1,88801505305.0,56689466549.0,9195668132.0,,110279624249.0,8.34,
119850,2016,1,98000592881.0,60662575216.0,10827394111.0,10.36,116438228472.0,9.3,
119850,2017,1,114247941036.0,69758868481.0,6699874885.0,16.58,96667917678.0,6.93,0.68
119850,2018,1,127220629864.0,82882024024.0,6521622734.0,11.35,126053838911.0,5.17,1.19
119850,2019,1,142435514467.0,93027803793.0,9064781645.0,11.96,168346051875.0,5.38,1.8
119850,2020,1,145954552994.0,108338699546.0,6831095569.0,2.47,161020775732.0,4.24,1.81
119850,2021,1,165389565484.0,115298793435.0,5561584408.0,13.32,146520018942.0,3.8,1.98
119850,2022,1,170764863636.0,117038808123.0,6093453058.0,3.25,148546394356.0,4.1,1.21
119850,2023,1,187092368065.0,122812034554.0,11022900658.0,9.56,166417408343.0,6.62,0.7
120030,2015,0,89007792805.0,75267658703.0,17618155688.0,,66334460453.0,26.56,
120030,2016,1,100867385713.0,87882658792.0,17175048230.0,13.32,63087574512.0,27.22,
120030,2017,1,111971630565.0,97491859407.0,17662387619.0,11.01,66010846443.0,26.76,0.47
120030,2018,1,115036197421.0,102616486812.0,13625332307.0,2.74,62709302025.0,21.73,0.34
120030,2019,1,121051072476.0,110477528292.0,14118917183.0,5.23,64043540072.0,22.05,2.57
120030,2020,1,125961385802.0,116942305630.0,12709817876.0,4.06,59517341792.0,21.35,2.73
120030,2021,1,139548941139.0,126409830887.0,14137036323.0,10.79,68155874819.0,20.74,2.91
120030,2022,1,145133296597.0,135885117324.0,9435412968.0,4.0,66976160497.0,14.09,2.42
120030,2023,1,155538184310.0,146243340609.0,10580671009.0,7.17,66614293267.0,15.88,3.34
120110,2015,1,4986071748094.0,1964382179388.0,280451820279.0,,4856528773683.0,5.77,
120110,2016,1,5249146052749.0,2125275933644.0,276731645496.0,5.28,4562228487047.0,6.07,
120110,2017,1,5661948639915.0,2322447482389.0,197977056789.0,7.86,4607039925823.0,4.3,0.21
120110,2018,1,5572860216959.0,2208534245941.0,144916310956.0,-1.57,4752579929855.0,3.05,0.95
120110,2019,1,5293102915762.0,2126336443174.0,172947721846.0,-5.02,4407190443679.0,3.92,1.4
120110,2020,1,5043688226427.0,2292044148368.0,152441802377.0,-4.71,4036085330385.0,3.78,1.27
120110,2021,1,5601285265899.0,2550566027743.0,252713195422.0,11.06,4662050395448.0,5.42,1.13
120110,2022,1,6003463015992.0,2733101602938.0,242496098882.0,7.18,5367473556072.0,4.52,0.87
120110,2023,1,6002718764682.0,2929657066606.0,157625474066.0,-0.01,5061157921399.0,3.11,0.89
120240,2015,1,100213684640.0,79937663183.0,8129602833.0,,57889099168.0,14.04,
120240,2016,1,112213890885.0,86125398121.0,8418247253.0,11.97,60942764632.0,13.81,
120240,2017,1,112265502028.0,98221394666.0,9017009863.0,0.05,66494215793.0,13.56,0.16
120240,2018,1,128672394549.0,114495698657.0,9242972031.0,14.61,73830487028.0,12.52,0.24
120240,2019,1,151327493506.0,121258073832.0,10365746532.0,17.61,79606763561.0,13.02,0.67
120240,2020,1,161004379364.0,127969337327.0,10126813632.0,6.39,80191667650.0,12.63,0.62
120240,2021,1,162970779190.0,135063064252.0,7898935273.0,1.22,88928805830.0,8.88,0.57
120240,2022,1,173799413786.0,146634090203.0,11592433055.0,6.64,96607882674.0,12.0,1.86
120240,2023,1,196328531498.0,166621380350.0,10995939901.0,12.96,93282650935.0,11.79,1.68
121440,2015,1,767325175158.0,551360423067.0,-9349581993.0,,164536448221.0,-5.68,
121440,2016,1,760772930372.0,528087414710.0,37005985325.0,-0.85,243275474973.0,15.21,
121440,2017,1,756500948769.0,500912642058.0,18422624657.0,-0.56,213756901758.0,8.62,14.77
121440,2018,1,774743339367.0,485969871151.0,1114231256.0,2.41,223036800627.0,0.5,10.68
121440,2019,1,776384700176.0,447197508110.0,-3625435559.0,0.21,228935650947.0,-1.58,9.15
121440,2020,1,795768969977.0,469481392057.0,29999993909.0,2.5,292025577809.0,10.27,8.4
121440,2021,1,939417561383.0,601359597644.0,73192953769.0,18.05,417687053096.0,17.52,7.0
121440,2022,1,1008824294325.0,685290151767.0,94445934139.0,7.39,488754684014.0,19.32,7.74
121440,2023,1,1036731863917.0,712627637950.0,53112519604.0,2.77,427096092866.0,12.44,9.55
121600,2015,1,83449448425.0,73885200623.0,9096515519.0,,43140424550.0,21.09,
121600,2016,1,84239206951.0,77589078534.0,6294910529.0,0.95,41111799737.0,15.31,
121600,2017,1,88963511936.0,82913399121.0,8531076426.0,5.61,45568866446.0,18.72,4.09
121600,2018,1,98480424107.0,88855047740.0,8749523405.0,10.7,52249959664.0,16.75,2.91
121600,2019,1,101893569315.0,93787589861.0,5143898408.0,3.47,48892960511.0,10.52,2.51
121600,2020,1,106629092242.0,92144681842.0,1463818298.0,4.65,48524487750.0,3.02,3.98
121600,2021,1,121248714854.0,99819922203.0,5721638898.0,13.71,61068879919.0,9.37,6.28
121600,2022,1,213760965100.0,198894647651.0,16822813569.0,76.3,79912146327.0,21.05,6.26
121600,2023,1,430041532929.0,239501924329.0,11892080207.0,101.18,83170197743.0,14.3,6.97
121850,2015,0,58006986695.0,27340337976.0,-1498763992.0,,26005033957.0,-5.76,
121850,2016,1,54923991896.0,29802803894.0,793669560.0,-5.31,31440808448.0,2.52,
121850,2017,0,45676171374.0,22540324479.0,-7529257378.0,-16.84,26389826260.0,-28.53,5.85
121850,2018,0,46448348511.0,15513441604.0,-7407617382.0,1.69,19147494251.0,-38.69,16.08
121850,2019,0,41096582915.0,18231051713.0,-2819177118.0,-11.52,35464085830.0,-7.95,19.23
121850,2020,0,40470453857.0,15623973968.0,-1953529996.0,-1.52,36952740146.0,-5.29,17.2
121850,2021,0,26403772158.0,4511608538.0,-9411009382.0,-34.76,16187125981.0,-58.14,17.27
121850,2022,0,40516610454.0,19151870983.0,-7209998290.0,53.45,9702666379.0,-74.31,22.02
121850,2023,0,33651182518.0,14993787311.0,-4103033489.0,-16.94,16392594426.0,-25.03,30.38
121890,2015,1,42174706585.0,30299976390.0,2816491210.0,,67901788897.0,4.15,
121890,2016,0,42236506644.0,23101345776.0,-7320515504.0,0.15,63561565438.0,-11.52,
121890,2017,0,35094047974.0,13979665355.0,-7518694610.0,-16.91,55362066010.0,-13.58,11.08
121890,2018,0,34753913271.0,16753927728.0,-4614725017.0,-0.97,45562197278.0,-10.13,9.7
121890,2019,0,24820711108.0,6310971749.0,-4293481670.0,-28.58,38144084815.0,-11.26,8.07
121890,2020,0,12097079163.0,5474719853.0,-916923771.0,-51.26,22592325933.0,-4.06,7.16
121890,2021,0,14230200528.0,7970952983.0,1670521438.0,17.63,21417406015.0,7.8,3.6
121890,2022,0,13338530392.0,9376584564.0,-730035431.0,-6.27,22496607372.0,-3.25,8.6
121890,2023,0,14611073392.0,12018690353.0,1026101676.0,9.54,21295259282.0,4.82,7.58
122310,2018,1,58440830522.0,44973437389.0,10958080010.0,,56289418833.0,19.47,
122310,2019,1,78518322510.0,59586405680.0,14668168795.0,34.36,65105755423.0,22.53,
122310,2020,1,85744967699.0,66526704537.0,11119466147.0,9.2,61688005046.0,18.03,2.16
122310,2021,1,99371985073.0,78816903829.0,14967736890.0,15.89,74290405220.0,20.15,2.3
122310,2022,1,106198126576.0,87963466279.0,14917969338.0,6.87,82604106563.0,18.06,1.88
122310,2023,0,124269683998.0,95533182650.0,12757041199.0,17.02,97897440573.0,13.03,1.85
122350,2015,1,285651276278.0,102701149447.0,23707603987.0,,276145441114.0,8.59,
122350,2016,1,308312187021.0,111730106367.0,21352089043.0,7.93,304482852496.0,7.01,
122350,2017,1,337321756019.0,118905655725.0,13303977293.0,9.41,292561351436.0,4.55,1.12
122350,2018,1,398693914269.0,134373148591.0,5499652468.0,18.19,277272867256.0,1.98,2.04
122350,2019,0,424954536508.0,136029769618.0,5786387724.0,6.59,301765683882.0,1.92,2.89
122350,2020,0,490344648043.0,128741613032.0,-2715567920.0,15.39,362645824612.0,-0.75,2.98
122350,2021,1,521387709193.0,150238872142.0,-4166898491.0,6.33,554722753994.0,-0.75,2.95
122350,2022,0,478981038051.0,120615902444.0,11468310897.0,-8.13,524145243101.0,2.19,2.22
122350,2023,0,595066359322.0,171181121739.0,7809072777.0,24.24,537441450272.0,1.45,1.53
122450,2015,0,169539835395.0,139439816993.0,18164577688.0,,127351242799.0,14.26,
122450,2016,0,393379483114.0,276591210392.0,26841729895.0,132.03,159467610459.0,16.83,
122450,2017,0,537109637676.0,394421918887.0,36120943608.0,36.54,204851528845.0,17.63,1.82
122450,2018,1,716153058206.0,464795029133.0,34640331513.0,33.33,192602109854.0,17.99,1.76
122450,2019,1,747993901373.0,492855423542.0,44892260199.0,4.45,258032976084.0,17.4,1.68
122450,2020,0,792876134748.0,426857883058.0,65983727533.0,6.0,318797515434.0,20.7,1.49
122450,2021,0,837353103705.0,323669722449.0,74110983749.0,5.61,288948790879.0,25.65,1.51
122450,2022,1,879066973356.0,339606522733.0,78631717079.0,4.98,326266098023.0,24.1,3.49
122450,2023,1,1037593626633.0,350243370412.0,62019517372.0,18.03,403052353616.0,15.39,3.65
122690,2015,1,813428496506.0,207056291205.0,15788754227.0,,1337192497583.0,1.18,
122690,2016,1,820592255120.0,212537969759.0,12364013324.0,0.88,1292470377926.0,0.96,
122690,2017,0,828627923993.0,195443156040.0,-7734905880.0,0.98,1238336208953.0,-0.62,0.16
122690,2018,0,866725862051.0,167869978956.0,-12452882183.0,4.6,1286481785871.0,-0.97,0.98
122690,2019,0,871205378902.0,151307878993.0,5263781244.0,0.52,1429752268051.0,0.37,1.09
122690,2020,0,855318070497.0,131906700235.0,3932470223.0,-1.82,1505981784239.0,0.26,0.95
122690,2021,0,911509144237.0,181980933503.0,21649870870.0,6.57,1761584870866.0,1.23,0.78
122690,2022,0,1047177776032.0,212512005922.0,46358890455.0,14.88,2093667836219.0,2.21,0.87
122690,2023,0,1246163222587.0,260623799479.0,73758587434.0,19.0,2451930583574.0,3.01,1.19
122870,2015,1,375356133225.0,269276243937.0,21811698913.0,,193112056418.0,11.29,
122870,2016,1,486835565057.0,350370467873.0,31919018629.0,29.7,321839059110.0,9.92,
122870,2017,1,583599527930.0,432104865182.0,25197829293.0,19.88,349860731337.0,7.2,0.97
122870,2018,1,594324154591.0,449444615876.0,9484079518.0,1.84,285846340838.0,3.32,2.08
122870,2019,0,516346905463.0,421663155424.0,2024905248.0,-13.12,264459739114.0,0.77,3.51
122870,2020,0,542817503814.0,422551604981.0,10748005141.0,5.13,255262402297.0,4.21,4.42
122870,2021,1,621483516064.0,482763052260.0,50561443511.0,14.49,355630812379.0,14.22,3.55
122870,2022,1,712872500384.0,526288054590.0,46639449138.0,14.7,391174512956.0,11.92,5.17
122870,2023,1,742203534745.0,585158756834.0,86932081062.0,4.11,569195078742.0,15.27,5.84
122900,2015,1,1266305616445.0,449048432873.0,63690412472.0,,3143908414690.0,2.03,
122900,2016,1,1334064597552.0,457452921264.0,60484950035.0,5.35,3400004480418.0,1.78,
122900,2017,1,1086927962367.0,440472077302.0,33976718869.0,-18.53,3080451880415.0,1.1,0.18
122900,2018,1,1078276075712.0,441527179880.0,36201356607.0,-0.8,2935242220453.0,1.23,0.48
122900,2019,1,1096877066115.0,426528758043.0,52038830520.0,1.73,2923787985987.0,1.78,0.44
122900,2020,1,1110821080034.0,416936269744.0,40515731617.0,1.27,2839411295374.0,1.43,0.4
122900,2021,3,1120159809046.0,416774091966.0,45420682449.0,0.84,3132491779569.0,1.45,0.31
122900,2022,4,1224954676333.0,410174013772.0,56299267838.0,9.36,3588174695943.0,1.57,0.26
122900,2023,4,1373717052601.0,400371903894.0,51107089826.0,12.14,3425595997363.0,1.49,0.2
122990,2015,1,276220799199.0,132272306639.0,36476787468.0,,354942299698.0,10.28,
122990,2016,2,298655845142.0,158188543324.0,43043464205.0,8.12,435680522614.0,9.88,
122990,2017,2,343090302443.0,219289457155.0,52562223207.0,14.88,446122562552.0,11.78,0.28
122990,2018,2,370602217171.0,259454392536.0,53589074270.0,8.02,433566057051.0,12.36,1.0
122990,2019,1,419012003253.0,340429555702.0,39967622858.0,13.06,370317281240.0,10.79,1.18
122990,2020,1,423070059073.0,337012167224.0,18499387518.0,0.97,345138901963.0,5.36,1.03
122990,2021,1,426784682330.0,365117232708.0,13922153398.0,0.88,370910101924.0,3.75,2.78
122990,2022,1,401385775171.0,342485792806.0,-12970736720.0,-5.95,345885430881.0,-3.75,3.96
122990,2023,0,397125786952.0,347900656510.0,13484696786.0,-1.06,369736286348.0,3.65,6.39
123040,2015,1,646978974391.0,93157163056.0,47087480977.0,,864031681413.0,5.45,
